,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274
141,8264,6700,7197,7150,1375,2792,7737,7832,11096,11955,2644,2750,3532,2273,3356,2548,4808,4453,3834,3569,3866,4291,9610,9000,9412,12542,7422,5822,6244,8746,5884,8475,5555,5200,8902,10133,4377,4420,14791,11419,1242,1080,9820,11238,888,1009,617,806,14415,13833,2417,1834,14320,13392,3288,4425,6285,5627,8895,7120,1458,1860,217,308,1243,1229,10011,9073,7014,7916,5216,5469,1477,1618,3316,3347,2859,2873,3905,3947,1417,1560,4965,4972,531,646,234,210,565,677,280,278,292,268,50035,50594,1850,1978,2231,2189,1431,1314,851,886,2825,3238,660,503,686,799,774,913,211,442,1303,1549,11242,12027,16819,16030,6671,5263,2316,2395,3384,3372,5288,5107,371,227,2038,2047,2753,2664,2613,2903,2235,2417,2185,2655,1303,1461,1187,1124,556,690,1867,1839,8835,5335,2933,3386,143,111,7292,8893,400,421,1459,1082,87,87,5517,2943,3479,1124,1087,4773,1962,2359,287,916,2038,730,614,552,544,5967,6121,6165,5879,64,115,4942,5515,2764,3080,1366,2055,2665,2062,2934,1579,1646,1692,1628,1363,1324,1778,9726,8870,11277,13133,8139,7179,2822,2734,1823,2273,1593,1512,7473,7178,1162,1017,7647,8492,702,762,3894,3792,3217,3460,2593,3358,8617,9108,1173,1591,4344,3312,5896,5383,16,0,16,27,138,59,1289,690,2834,3012,8097,7926,2801,3022,449,459,15525,12286,1823,2110,2439,1867,2667,2535,203,85,6687,8341,3186,3029,1365,1734,1250,922,264,4,303,41,157,78,2084,0
142,8234,6772,7025,7202,1273,2586,7462,7765,9804,10215,2444,2685,3915,2342,2889,2352,4701,4376,3943,3583,3949,4237,9995,9113,9433,11954,7169,5937,6195,8524,5172,8011,5624,6067,9561,9679,4070,4144,14453,12020,1234,1544,8999,9637,674,994,558,839,13776,13216,2338,1996,13268,12303,3219,4448,6875,5244,9069,7485,1315,1867,203,371,1366,1268,9700,9008,6550,7752,5193,5334,1489,1523,3286,3493,2841,2829,3687,4005,1465,1572,5079,5103,567,647,229,190,538,651,199,266,273,175,50161,51000,1758,1909,2463,2250,1433,1331,888,981,2922,3214,632,600,719,816,748,959,180,415,1275,1442,11103,11584,16074,15810,6262,4945,2268,2400,3562,3523,5255,5228,407,241,2142,2061,2669,2512,2653,2845,2208,2321,2034,2706,1245,1414,1108,1136,545,709,1844,1755,8442,5234,2883,3383,157,108,7062,8862,347,349,1338,1145,74,87,5800,3310,3852,1226,1164,5082,2115,2548,324,973,2101,672,672,602,579,5817,6121,6021,6009,37,139,4829,5636,2472,2852,1268,1953,2555,2047,2896,1484,1517,1630,1621,1340,1345,1739,9412,8823,11679,13158,7577,6582,3080,2876,1878,2208,1477,1354,7638,7137,1055,909,7099,8426,702,795,3820,3548,3161,3511,2428,3527,8345,8702,828,1482,4216,2815,6153,5172,9,0,11,23,132,50,1161,589,2481,2725,7622,7262,3149,2797,405,421,16895,12750,2066,2395,2781,1987,2848,2621,334,167,8144,9363,3191,3191,1920,1637,1370,1148,275,0,340,23,222,108,2203,0
143,8549,6925,7308,6977,1312,2764,7698,7833,9632,9860,2590,2653,3792,2437,3006,2222,4450,4275,4087,3532,3764,4124,9855,8955,9296,11952,7232,5756,6042,8515,5256,8037,5492,5599,9124,9614,4045,4228,14877,11570,1273,1526,9094,10027,570,897,668,792,13734,13485,2303,1931,13713,12295,3121,4384,6801,5529,9340,7700,1428,1709,187,333,1431,1405,9382,8971,6504,7568,5237,5355,1563,1767,3281,3344,2806,2908,3898,3919,1605,1380,5255,5195,556,651,208,194,561,632,264,285,254,222,49323,51123,1767,1953,2182,2296,1507,1326,892,879,2843,3131,616,617,827,871,723,897,224,415,1159,1463,10642,11592,15842,15946,6673,4987,2307,2474,3790,3724,5230,5204,387,289,2084,2110,2570,2502,2521,2945,2182,2303,2015,2588,1215,1312,1140,1185,538,663,1813,1704,8638,5423,2713,3375,159,90,6961,8285,308,407,1280,1024,95,99,6279,3465,3884,1366,1150,5673,2307,2739,303,960,2180,763,784,567,595,6179,6090,6088,5868,69,157,5065,5715,2495,2982,1315,1962,2660,2015,2718,1370,1656,1595,1611,1373,1278,1728,8735,8835,11653,13026,7591,6434,2741,3068,1855,2303,1468,1317,7257,7123,1041,1011,7564,8259,765,879,3811,3411,3094,3479,2330,3680,8751,8960,1083,1590,4182,3154,6014,5132,9,0,18,32,131,59,1203,603,2672,2834,7789,7208,3052,2869,440,468,17239,12984,2149,2340,2859,1985,2843,2711,331,164,8566,9268,3351,3310,1804,1948,1365,1057,236,0,336,23,252,134,2177,0
144,9282,8401,9491,9923,2062,3653,8714,8129,11352,12899,2982,2574,3209,2287,2644,2331,4098,4518,3704,3600,4854,4942,10452,9763,12187,13202,6928,6032,8222,10869,6817,11940,6552,5814,13128,11400,5311,4919,14580,14125,2240,2280,10755,11736,944,1184,820,922,14657,14664,1774,2393,16104,13365,4420,5917,6782,5531,8122,7821,1876,1957,454,458,1442,1449,10595,10844,7464,8255,4857,5451,1586,1897,3787,3678,3240,3198,3964,4226,1815,1774,6255,6367,563,704,299,262,616,758,347,382,447,378,54384,53619,2252,2477,2595,2484,2133,1851,946,978,3762,4093,828,897,853,950,1085,1208,271,695,1468,1623,12701,13508,16828,15867,7109,5682,2553,3052,3664,3936,5770,6206,349,278,2231,2323,2648,3012,2931,3103,2470,2303,2613,2827,1583,1637,1493,1465,521,702,1635,2017,10050,6054,3421,4126,233,146,8150,8962,347,387,1635,1554,78,95,3361,3390,1820,187,1048,4363,4722,2198,359,959,1343,683,702,568,579,7090,7341,7911,8093,87,268,5870,5603,3056,3720,1533,2127,2287,1568,2634,1713,1632,1707,1658,1435,1532,2185,9152,8644,12441,12240,6807,6837,3810,3933,2577,2954,2166,1755,8640,7847,1321,1101,7907,8783,1315,1215,4172,4462,4105,4112,2317,3690,10973,11075,1468,2519,4101,3502,5385,5910,29,0,81,62,213,104,1583,763,2781,3152,10029,9264,3557,3221,523,563,16499,11924,2479,2250,1507,1623,2697,2681,312,141,7104,8078,2337,2604,1396,1820,1194,1256,329,18,354,29,238,254,2154,0
145,10764,9118,9763,9950,2138,4114,9586,8482,11748,13819,2992,2686,3351,2386,2734,2572,4609,5195,3873,3919,4919,5123,10604,10424,13094,14511,7357,5859,8466,10597,6912,12492,6610,5912,13708,12042,5395,4871,15889,14991,2300,2305,11665,12481,916,1131,737,950,15111,15325,1962,2483,16839,14314,4439,5694,7411,5917,8424,8246,1997,2004,475,438,1407,1435,11156,11688,7992,8862,4950,5740,1750,2004,3790,3773,3442,3319,4172,4367,1932,1989,6517,6620,630,725,298,236,545,709,343,345,387,417,56370,55245,2291,2546,2678,2614,2556,1971,1052,990,3884,4376,792,790,846,978,944,1057,262,552,1426,1751,13014,13868,17050,16237,7243,6077,2555,3119,3599,4249,6239,6554,370,280,2428,2502,2924,2709,2952,3136,2599,2435,2725,2792,1597,1656,1447,1465,501,795,1684,2078,10022,6452,3472,4010,247,155,8937,9229,338,408,1699,1488,76,109,3425,3462,1850,231,1125,4274,4699,2094,303,955,1416,719,675,565,674,7206,6912,7921,7904,57,275,5777,5791,2961,3891,1762,2236,2532,1829,2818,1966,1649,1704,1616,1428,1792,2507,9106,9540,13281,12767,7404,7278,3905,4437,2771,3128,2122,1554,9164,8744,1342,1115,8436,9415,1377,1215,4590,4515,4035,4323,2606,3808,11416,11201,1567,2697,4476,3623,5914,6228,6,0,97,60,204,69,1581,632,3052,3103,10296,9547,3787,3557,544,596,17992,12785,2544,2546,1433,1488,2867,2722,220,197,6492,7686,2546,2778,1212,1742,1198,1176,384,23,389,41,190,289,2168,0
146,8343,7332,8930,8719,2033,3659,9417,8329,13290,14972,3200,2762,3214,2101,2876,2597,4158,4720,3708,4007,5112,5219,9739,9802,11435,13376,7320,5826,8206,11040,7527,12847,6337,5381,13478,12150,5065,4857,15213,14546,2003,2215,11795,12929,915,1115,834,763,15831,15524,2156,2259,17155,15411,4256,5749,6295,5309,8030,7455,2084,2567,306,438,1166,1317,11541,11537,8157,9094,5001,5850,1816,1989,4019,3896,3274,3175,4052,4028,1871,1973,6255,6049,600,630,243,208,661,753,305,412,320,313,55792,55454,2261,2272,2690,2449,2468,2017,876,930,4272,4441,834,605,857,908,1087,1349,173,310,1440,1904,14084,14393,20015,17317,8359,6438,2379,3107,3514,4196,6047,6418,333,257,2296,2342,2991,3439,3244,3572,2592,2572,2651,3073,1463,1644,1421,1375,500,767,1693,2268,10050,6494,3780,4300,262,160,9978,10424,377,357,1539,1583,80,85,3644,3618,1957,204,1134,4624,4912,2396,387,1043,1336,702,748,570,635,8020,8308,8542,7832,27,185,6223,5975,3163,3887,1544,2085,2365,1829,2804,1867,1507,1674,1600,1117,1646,2393,9408,9097,13594,14072,7587,7624,3542,4683,2764,2938,2131,1579,9741,9366,948,897,8739,9646,1305,999,3989,4878,4481,4256,2859,4042,11922,11695,1565,2437,4121,3655,5726,6337,0,0,44,34,173,64,1474,584,3265,3323,9647,8440,3810,3434,373,517,16062,12154,2293,2173,1370,1166,2481,2423,180,217,5986,7953,2542,2548,1254,1709,792,948,354,15,315,22,269,282,2305,0
147,8663,7339,9222,9254,2421,4126,7935,7032,11544,13376,2908,2732,3303,2233,2453,2370,4840,5021,3985,3391,4986,5211,10089,9832,11015,13012,6490,5703,8185,10208,6336,11998,6174,5509,12915,11555,4986,4516,14543,14761,2521,2463,11080,12818,944,983,848,816,15204,14501,1866,2386,16380,13894,4297,5947,7401,5722,8422,7988,1927,2082,436,356,1554,1459,10521,11010,7658,8007,4815,5573,1771,2103,3825,3745,3460,3221,3929,4156,1836,1924,6348,6362,640,725,247,252,556,765,310,262,415,392,54148,54793,2259,2423,2546,2588,2461,1929,925,1059,3833,4265,837,735,800,925,994,1159,229,450,1503,2017,13683,13912,17478,16011,6782,5847,2456,2883,3715,3704,6056,6489,310,248,2354,2512,2709,2869,3077,3096,2340,2326,2541,2627,1386,1540,1398,1300,503,772,1778,2145,9872,6221,3383,3950,199,150,8552,9206,312,385,1428,1579,71,129,3613,3695,2045,231,1076,4808,5059,2301,352,990,1287,675,628,561,589,6717,6967,7752,8041,55,178,5480,5446,3008,3555,1825,2247,2233,1707,2744,1700,1575,1618,1792,1521,1815,2474,8964,9060,11300,13151,6858,7111,3637,3854,2551,2890,2055,1672,8797,8809,1234,902,8401,8907,1201,1069,3968,4142,3985,3975,2664,4028,11152,11091,1389,2201,4601,3748,5647,6054,2,0,37,37,159,69,1625,653,2857,2984,9707,8825,3876,3500,465,530,16403,13082,2581,2426,1618,1676,2753,2493,287,153,6750,7758,2690,2831,1465,2054,1294,1205,380,16,356,20,210,266,2268,0
148,8361,7529,9062,9088,2263,3843,7795,6837,11316,12312,3013,2702,3274,2215,2620,2437,4428,4822,3481,3666,4908,5156,10475,9196,11094,13226,6738,5912,8192,10382,6153,12033,6576,5831,12896,11398,5088,4539,15058,14485,2331,2277,11243,12455,900,1064,867,981,15165,14938,1866,2518,16433,14383,4392,5928,7338,5727,8475,8150,1957,2043,405,382,1433,1458,10440,10558,7503,7800,5072,5550,1714,1859,3783,3767,3296,3242,4087,4235,1851,1996,6151,6390,559,690,252,264,647,763,312,313,410,356,54407,53999,2263,2447,2706,2572,2488,1943,925,1087,3831,4154,878,842,837,939,1032,1206,264,507,1491,1646,12862,13694,16881,16055,6900,5759,2646,2950,3818,3978,6060,6520,375,268,2368,2530,2845,2838,2894,3135,2351,2231,2577,2769,1468,1479,1526,1417,517,825,1503,1973,9953,6202,3504,4017,238,124,8104,8923,343,331,1663,1410,81,73,3595,3701,2147,224,1057,4664,5125,2340,380,1009,1254,781,767,524,635,6991,6812,7784,7937,81,233,5863,5200,3249,3339,1547,2059,2238,1706,2690,1711,1651,1656,1655,1496,1574,2134,9744,8501,11918,12523,7030,7253,3688,4184,2474,3103,2140,1609,9029,8285,1250,1147,8069,8950,1317,1249,4163,4346,3789,4318,2495,3884,11113,11057,1394,2382,4334,3731,5668,6278,4,0,78,43,227,85,1651,672,2873,3196,9832,8946,3899,3384,524,607,16128,12544,2542,2349,1723,1672,2918,2743,285,173,7264,8361,2795,2890,1568,2138,1319,1389,347,9,347,34,257,299,2331,0
149,10662,7193,10217,8529,2579,4244,11124,9964,12520,15056,3848,2716,3034,2836,2249,3221,5156,4291,4506,4186,5248,5379,10894,10038,12959,16431,8130,5900,9951,8733,6965,11562,6040,5297,12089,10549,4917,4784,17092,16719,2539,2672,11553,12724,668,1212,762,825,13388,13033,2033,2563,16802,15932,4068,5330,5896,5320,7803,7619,2217,2386,408,665,1632,1542,11497,11535,7174,8668,5306,6010,1554,1398,3775,3583,2924,2725,4135,4147,1342,1407,5156,5680,463,552,287,196,663,679,203,261,266,218,49089,50302,1574,1718,1946,1915,1591,1271,711,790,3059,3042,672,526,721,825,653,904,222,400,1690,1999,11365,13270,15733,15503,5893,5342,3333,3502,4341,3811,6369,6712,352,241,2233,2084,2551,2526,2655,2607,2672,2553,2646,2883,1437,1484,1249,1242,640,690,1769,1806,8220,5395,3604,3875,192,143,6872,7686,306,357,1475,1215,44,87,4905,3212,2523,378,746,2718,1813,1554,176,1226,1734,920,874,498,450,7673,6947,7478,7436,201,382,7589,7167,2708,3985,2004,1931,1783,1837,2451,2319,2187,1742,1860,1769,1809,2316,9196,8271,13453,15344,7317,6652,4620,3101,2131,2966,2126,1932,7635,7150,1352,1171,8171,8946,1409,1131,4374,3998,3033,4000,2337,4207,10031,10676,1322,2425,3630,2966,5924,5933,2,0,81,88,204,92,1447,784,2973,3047,8754,8014,3209,3063,394,373,20813,14917,2621,2200,2764,2221,3400,2730,419,0,8285,8171,2976,2962,1329,1950,1336,1301,359,27,396,0,183,43,1792,0
150,10885,7937,10604,9015,2310,4288,11764,10082,12985,15019,3871,2716,3094,2896,2305,3244,5074,4727,4601,4124,4870,5123,10918,10292,13205,16399,7983,5912,10031,8837,6933,11822,6195,5552,12818,10639,4843,4659,17524,16157,2711,2875,11474,13182,758,1083,872,941,14075,13617,2161,2426,17048,16946,3905,5664,5590,5504,7380,7635,2068,2461,392,598,1692,1642,12071,11755,7051,8512,5603,6149,1505,1382,3565,3579,3279,2910,3936,3827,1189,1312,5476,5488,551,575,254,213,679,656,192,236,326,231,49119,50629,1700,1862,1894,2048,1656,1456,683,948,3122,2989,458,480,617,744,617,837,194,415,1396,1475,11025,12321,15550,15072,6165,4861,3184,3576,4346,3820,6242,6810,401,257,2064,2191,2326,2361,2460,2817,2685,2635,2852,2746,1282,1342,1205,1254,626,725,1955,1771,7810,5021,3483,3820,187,160,6585,7700,322,333,1444,1314,64,94,5833,3910,3101,440,971,3034,2425,1915,194,1245,1816,1192,1009,567,612,7905,7382,7768,7452,120,227,7382,7353,2973,3875,1871,2175,1737,1728,2359,2231,2101,1924,1983,1734,1834,2335,9552,8841,13453,15496,7241,6353,4704,3377,2192,3251,1994,2110,8050,7392,1263,1136,8035,8909,1340,1136,4031,3892,3152,4142,2444,4272,10069,10793,1509,2460,3528,3006,6225,6510,2,0,64,88,169,87,1648,799,2992,3210,8756,7919,3105,2857,350,398,21520,15299,2857,2495,2801,2168,3762,2885,400,8,8747,8656,3121,2989,1714,2189,1257,1394,417,15,421,0,185,81,1952,0
151,9779,7292,9830,8440,2263,3600,10314,9357,12794,14457,3709,2727,3101,2894,2150,3064,5293,4478,4590,4172,5140,5393,10097,9890,12216,15329,8116,6351,9556,8308,6703,11685,6197,5717,11910,10192,4729,4105,17127,16679,2483,2620,11472,12873,730,1066,828,839,13936,13249,2182,2711,17688,16469,4416,5026,6202,5246,7643,7719,2038,2317,447,563,1625,1495,11388,11484,7153,8566,5648,6010,1391,1180,3593,3460,2938,2994,3927,4024,1384,1273,5506,5564,512,588,243,245,684,617,187,178,271,138,48356,50302,1445,1785,2054,1994,1584,1521,783,830,2973,3085,456,531,728,716,788,878,162,350,1259,1532,11317,12994,15772,15538,5996,5418,3082,3490,4367,3968,6153,6733,384,284,1989,1959,2446,2410,2606,2616,2388,2511,2560,2866,1252,1359,1110,1278,709,667,1621,1707,8355,5517,3558,3896,166,111,7056,7573,329,319,1391,1162,69,80,6469,4617,3630,489,978,3544,2815,2363,204,1271,1994,1180,973,598,565,7348,6685,7422,7331,152,294,7257,6459,2741,3878,2036,2200,1748,1830,2405,2342,2036,1851,1848,1676,1922,2351,9538,8594,13532,15003,7473,6627,4792,3117,2184,3042,2112,2003,7960,7234,1254,1178,7937,8508,1256,1243,3878,3702,2862,4003,2526,4203,10630,11133,1444,2338,3697,3207,6295,6482,0,0,73,80,159,69,1468,695,2764,2950,8174,7366,3008,2943,356,350,21622,15726,2910,2439,2966,2310,3963,2918,394,9,9189,9572,3281,3084,1952,2512,1639,1396,342,4,319,0,203,78,2029,0
152,10001,6888,9141,7951,2171,3743,9969,9162,11352,13383,3722,3005,3165,2920,2054,3142,5065,4546,4515,4156,5179,5248,9850,9554,12523,15627,7700,5432,9442,7874,6374,10767,6017,5395,11338,9842,4402,3715,16012,16280,2507,2354,10604,11866,574,1110,755,675,13529,12209,1996,2577,15954,15666,4392,5219,5792,5126,7821,7666,2011,2250,396,556,1684,1435,10850,11439,6789,8150,5567,5543,1247,1263,3267,3187,2906,2841,3590,3709,1131,1196,5232,5358,475,565,241,206,610,596,206,250,296,157,47120,48882,1454,1612,2001,1883,1667,1319,688,813,2734,2899,559,588,644,697,781,895,211,366,1273,1410,10009,11581,15149,14490,5522,4907,3026,3412,4274,3901,5835,6578,438,322,2129,2096,2597,2461,2368,2412,2444,2265,2518,2671,1066,1252,1041,1215,649,723,1665,1618,7767,5061,3205,3564,167,109,6260,6942,306,324,1261,1159,62,67,7427,5357,3912,552,1108,4326,3646,2595,201,1403,2076,1342,967,584,595,7292,7067,7146,6956,199,296,7130,6740,2723,3363,1913,2119,1837,1683,2259,2224,2075,1711,1804,1723,1707,2256,9143,8245,12919,14696,6694,6209,4142,2947,1996,2832,1989,2006,7624,6831,1203,946,7246,8134,1321,971,3973,3323,2901,3711,2352,4286,10092,10574,1407,2287,3604,3036,6072,6253,6,0,41,80,134,99,1263,607,2723,2834,7919,7213,2999,2780,371,426,21156,15429,2957,2672,3390,2528,4300,3201,433,8,9250,8726,3557,3296,1874,2439,1563,1560,308,0,324,0,273,134,1904,0
153,8039,7302,8473,7605,2245,3971,8603,7063,9025,12187,3194,2978,3019,2982,3381,3223,3978,3476,3528,3330,4500,5000,9459,8665,9454,12351,6949,5582,6752,8899,5826,10220,5965,4889,10192,10234,5439,4316,13900,13560,2330,2316,9032,9579,799,969,746,718,14056,13066,2240,1918,15176,13390,3613,4935,7297,5592,7821,7705,1750,2187,269,466,1347,1203,9610,9848,6207,7137,5353,5466,1584,1809,3368,3323,3822,3720,4035,3945,1572,1530,5585,5615,540,644,306,255,642,820,268,315,370,292,45732,46053,1851,1850,2191,2231,1584,1312,772,806,2674,2831,537,616,612,667,684,823,204,429,1129,1317,10208,11463,13267,13666,4926,4112,2342,2382,3261,3289,5678,5968,273,204,2243,2359,2344,2410,2444,2317,2414,2623,2245,2709,1361,1280,1087,1096,563,700,1461,1533,8450,5625,2936,3205,197,185,6086,6756,262,363,1393,1284,66,88,3434,2880,2351,155,886,3233,2766,1774,185,684,1709,619,661,414,519,5800,5705,6316,6881,138,303,5009,4291,2653,3219,1663,2066,1720,1957,2722,2106,1621,1561,1639,1394,1525,1760,7849,7202,9653,10143,7237,6649,3077,2982,2439,2483,1818,1350,6554,7821,1259,1133,7021,7208,1189,1066,3848,3513,3484,3361,2495,3648,10519,9897,1626,2314,4685,2829,5977,5515,67,0,9,88,155,83,1310,668,2541,2303,7594,7332,2572,2356,401,421,14156,12115,2149,2214,2235,1575,2574,2338,356,146,7636,6919,2351,2356,1662,1575,1452,1231,268,30,357,18,166,141,1827,0
154,8218,7396,8809,7406,2342,4254,8373,7257,10176,13404,3019,3082,3063,3101,3694,3586,4061,3796,3725,3397,4780,5175,10076,8904,9978,14321,6888,5392,7111,8879,6070,10625,5947,5123,10670,10702,5562,4778,14592,14202,2293,2163,9647,10452,904,1038,755,770,14736,13228,2693,1962,15664,14156,3801,5307,7202,5972,8245,7914,1834,2301,276,507,1275,1220,10067,10164,6543,7380,5506,5752,1575,1737,3332,3405,4073,3926,4184,4267,1588,1670,5713,5720,549,651,326,326,633,823,266,299,357,296,46433,47563,1931,1922,2356,2221,1651,1289,790,900,2841,2853,533,607,626,677,767,918,210,507,1294,1433,10583,11440,13629,13769,5000,4086,2463,2558,3437,3484,6126,6107,313,204,2287,2275,2567,2507,2655,2377,2609,2616,2319,2727,1372,1185,1224,1136,605,716,1563,1699,8661,5705,3045,3361,227,182,6330,7484,292,396,1496,1249,87,94,3732,3217,2502,171,879,3381,2945,1765,182,723,1677,762,769,445,493,5778,6014,6830,7253,125,299,4903,4715,2878,3725,1700,2372,1716,1975,3235,2391,1684,1621,1644,1517,1600,1999,8322,7076,10064,12310,7687,6700,3375,3219,2393,2630,1795,1435,7373,7842,1296,1162,7561,7761,1082,1124,3991,3912,3597,3616,2876,3725,10498,9962,1692,2235,4694,2917,6402,5805,88,0,6,104,187,71,1514,723,2693,2396,7965,7691,2551,2409,429,454,14727,12680,2219,2449,2279,1753,2483,2456,308,109,7396,6075,2324,2412,1512,1442,1358,1435,291,34,349,32,162,157,1869,0
155,7524,6408,8108,6814,2379,4158,7701,6671,10730,14492,3150,3003,3084,3034,3586,3518,4149,3933,3855,3520,4868,5292,9698,9254,9647,12187,6807,4878,7148,8529,5845,10496,5805,4958,10936,10621,5325,4353,15149,14439,2627,2184,10356,10753,748,966,786,741,15475,13875,2599,2017,16376,14395,4207,5589,7128,5694,8255,7659,1989,2395,208,500,1417,1319,10305,10280,6701,7810,5529,5734,1584,1746,3546,3372,3959,3862,4156,4131,1380,1560,5780,5722,519,616,315,287,667,732,303,294,317,298,46760,47948,1851,2010,2236,2192,1512,1358,714,855,2871,2925,610,526,602,695,792,929,169,319,1117,1282,11085,12085,14629,14979,5386,4602,2344,2425,3586,3441,6012,6033,282,190,2518,2342,2692,2519,2616,2611,2523,2535,2319,3027,1296,1270,1326,1226,602,709,1535,1658,9118,5891,3061,3374,238,169,6471,7744,289,378,1433,1226,78,85,4142,3444,2641,152,867,3572,2992,1953,201,698,1714,588,670,521,479,5553,5856,6325,6809,127,268,4478,4834,2806,3265,1692,2200,1744,1985,2975,2337,1737,1546,1727,1583,1758,2105,8167,7847,10238,12370,7709,6947,3314,3207,2210,2454,1713,1431,7587,8273,1257,1131,7942,7643,1004,1134,3767,3792,3641,3465,2955,3808,10934,10475,1584,2287,4622,3054,6504,5914,59,0,6,117,129,92,1347,632,2574,2384,7475,7053,2848,2328,378,426,15946,11831,1834,2031,2126,1762,2535,2307,319,122,6529,6114,2402,2442,1741,1602,1312,1363,271,20,385,25,124,167,1862,0
156,7280,6575,7647,6714,2319,4165,7037,6299,9841,12639,3042,3219,3289,2855,3351,3289,3943,3637,3632,3783,4836,5509,9422,9080,8753,11827,6694,5200,6708,8454,5230,10431,5759,4782,10832,10277,4889,4523,14771,14249,2642,2173,10502,9962,665,985,770,725,15077,13908,2486,1959,16325,14102,4049,5499,7144,5991,8262,8150,1725,2395,252,523,1486,1305,9946,9744,6533,7533,5720,5740,1634,1697,3354,3426,3973,3896,4015,4128,1579,1479,5694,5678,500,688,315,303,670,795,313,240,261,248,47164,48001,1938,1990,2314,2203,1663,1386,755,872,2729,2880,623,570,670,651,758,916,210,333,1212,1284,10816,11025,13785,13854,5098,4543,2437,2584,3745,3632,6012,6163,306,215,2454,2433,2396,2437,2644,2453,2683,2488,2228,2693,1182,1233,1308,1259,670,763,1514,1735,8937,5719,2996,3405,241,136,6207,7308,266,350,1324,1154,87,88,4277,3634,2802,173,879,3785,3319,2119,185,737,1864,619,834,487,487,5603,5476,6306,6561,73,201,4406,4246,2419,2924,1748,2091,1931,1895,2890,2071,1623,1553,1373,1400,1484,1825,8122,7897,10595,10584,7626,6882,3217,3274,2226,2347,1734,1387,7285,8081,1182,1124,7939,7469,1045,946,4047,3739,3625,3766,2713,3901,10686,10414,1481,2351,4592,3089,6758,6007,60,0,4,117,187,78,1305,619,2479,2354,7515,7130,2762,2632,389,442,14597,12001,1844,1957,2228,1744,2607,2425,266,173,6580,6958,2549,2565,1876,1825,1291,1391,261,16,329,22,189,178,1938,0
157,7211,6083,7462,6395,2129,3729,7000,6125,9211,12499,3105,3175,3184,3034,3275,3332,4121,3803,3938,3648,4680,5276,9303,8633,9087,12138,6511,5028,6707,8422,5286,10060,5833,4998,10059,10131,5219,4293,14353,13894,2562,2375,9792,9781,804,951,719,714,14938,13710,2447,1975,15160,13551,4061,5290,7032,5742,8550,7925,1734,2389,218,475,1416,1303,10025,9832,6090,7345,5625,5798,1507,1683,3397,3339,4050,3868,4007,4100,1509,1414,5538,5768,540,626,306,312,603,820,233,229,326,275,46285,46644,1938,1999,2231,2242,1634,1405,748,865,2795,2880,582,570,637,693,770,951,173,389,1189,1291,10391,11108,13551,13685,5226,4203,2326,2363,3574,3437,6186,6077,347,213,2270,2347,2541,2425,2454,2440,2403,2414,2249,2741,1259,1184,1328,1125,628,712,1461,1684,8691,5691,3013,3354,224,159,5713,7271,324,368,1343,1164,80,81,4625,4205,3245,196,981,3985,3597,2243,171,784,1888,723,726,552,501,5898,5724,6406,6849,117,292,4764,4014,2588,3368,1730,2031,1924,1894,2964,2040,1595,1598,1595,1454,1521,1864,7837,7506,9821,11103,7366,7051,3110,3404,2133,2627,1723,1410,6847,7295,1208,1015,7331,7311,1284,944,3845,3970,3516,3558,2658,3720,10725,10131,1625,2381,4638,2945,6367,5887,44,0,9,101,169,67,1400,647,2542,2233,7573,7005,2686,2442,408,436,14476,12031,1936,2031,2748,2076,2938,2806,317,136,7287,6687,2567,2708,1962,1813,1591,1751,262,11,354,27,208,159,1936,0
